date,feed,pair,id,timestamp,side,amount,price
2019-01-01 00:05:24.424,COINBASE,BTC-USD,57003231,2019-01-01T00:05:24.424000Z,ask,0.25185301,3687.15
2019-01-01 00:05:26.802,COINBASE,BTC-USD,57003232,2019-01-01T00:05:26.802000Z,ask,0.00230501,3687.32
2019-01-01 00:05:26.802,COINBASE,BTC-USD,57003233,2019-01-01T00:05:26.802000Z,ask,0.01065336,3687.32
2019-01-01 00:05:27.811,COINBASE,BTC-USD,57003234,2019-01-01T00:05:27.811000Z,bid,0.01,3687.31
2019-01-01 00:05:27.811,COINBASE,BTC-USD,57003235,2019-01-01T00:05:27.811000Z,bid,0.05,3686.51
2019-01-01 00:05:27.811,COINBASE,BTC-USD,57003236,2019-01-01T00:05:27.811000Z,bid,0.00493545,3686.51
2019-01-01 00:05:27.811,COINBASE,BTC-USD,57003237,2019-01-01T00:05:27.811000Z,bid,1.03296036,3686.5
2019-01-01 00:05:28.477,COINBASE,BTC-USD,57003238,2019-01-01T00:05:28.477000Z,ask,0.00243189,3686.51
2019-01-01 00:05:29.470,COINBASE,BTC-USD,57003239,2019-01-01T00:05:29.470000Z,bid,0.10881402,3686.5
2019-01-01 00:05:30.585,COINBASE,BTC-USD,57003240,2019-01-01T00:05:30.585000Z,ask,0.00783008,3686.51
2019-01-01 00:05:31.943,COINBASE,BTC-USD,57003241,2019-01-01T00:05:31.943000Z,bid,0.27865501,3686.5
2019-01-01 00:05:33.606,COINBASE,BTC-USD,57003242,2019-01-01T00:05:33.606000Z,ask,0.02855105,3686.51
2019-01-01 00:05:37.388,COINBASE,BTC-USD,57003243,2019-01-01T00:05:37.388000Z,ask,0.02672376,3686.51
2019-01-01 00:05:39.357,COINBASE,BTC-USD,57003244,2019-01-01T00:05:39.357000Z,ask,0.25,3686.51
2019-01-01 00:05:39.508,COINBASE,BTC-USD,57003245,2019-01-01T00:05:39.508000Z,ask,0.06063522,3686.51
2019-01-01 00:05:40.705,COINBASE,BTC-USD,57003246,2019-01-01T00:05:40.705000Z,bid,0.94243301,3686.5
2019-01-01 00:05:45.545,COINBASE,BTC-USD,57003247,2019-01-01T00:05:45.545000Z,ask,0.04879698,3686.51
2019-01-01 00:05:46.672,COINBASE,BTC-USD,57003248,2019-01-01T00:05:46.672000Z,ask,0.02595452,3686.51
2019-01-01 00:05:48.607,COINBASE,BTC-USD,57003249,2019-01-01T00:05:48.607000Z,ask,0.0041863,3686.51
2019-01-01 00:05:50.335,COINBASE,BTC-USD,57003250,2019-01-01T00:05:50.335000Z,ask,0.07786625,3686.51
2019-01-01 00:05:52.270,COINBASE,BTC-USD,57003251,2019-01-01T00:05:52.270000Z,bid,1.0,3686.5
2019-01-01 00:05:52.710,COINBASE,BTC-USD,57003252,2019-01-01T00:05:52.710000Z,bid,0.01173613,3686.5
2019-01-01 00:05:53.102,COINBASE,BTC-USD,57003253,2019-01-01T00:05:53.102000Z,ask,0.02699097,3686.51
2019-01-01 00:05:54.440,COINBASE,BTC-USD,57003254,2019-01-01T00:05:54.440000Z,ask,0.00445621,3686.51
2019-01-01 00:05:54.469,COINBASE,BTC-USD,57003255,2019-01-01T00:05:54.469000Z,ask,0.00890972,3686.51
2019-01-01 00:05:54.738,COINBASE,BTC-USD,57003256,2019-01-01T00:05:54.738000Z,ask,0.13617755,3686.51
2019-01-01 00:05:55.745,COINBASE,BTC-USD,57003257,2019-01-01T00:05:55.745000Z,ask,0.00607567,3686.51
2019-01-01 00:05:56.448,COINBASE,BTC-USD,57003258,2019-01-01T00:05:56.448000Z,ask,0.00243189,3686.51
2019-01-01 00:05:57.435,COINBASE,BTC-USD,57003259,2019-01-01T00:05:57.435000Z,bid,0.15689683,3686.5
2019-01-01 00:05:57.542,COINBASE,BTC-USD,57003260,2019-01-01T00:05:57.542000Z,ask,0.03893178,3686.51
2019-01-01 00:05:58.621,COINBASE,BTC-USD,57003261,2019-01-01T00:05:58.621000Z,ask,0.14839906,3686.51
2019-01-01 00:05:59.819,COINBASE,BTC-USD,57003262,2019-01-01T00:05:59.819000Z,ask,0.02591674,3686.51
2019-01-01 00:06:01.587,COINBASE,BTC-USD,57003263,2019-01-01T00:06:01.587000Z,ask,0.12977799,3686.51
2019-01-01 00:06:03.357,COINBASE,BTC-USD,57003264,2019-01-01T00:06:03.357000Z,ask,0.02618394,3686.51
2019-01-01 00:06:11.646,COINBASE,BTC-USD,57003265,2019-01-01T00:06:11.646000Z,ask,0.00162216,3686.51
2019-01-01 00:06:14.555,COINBASE,BTC-USD,57003266,2019-01-01T00:06:14.555000Z,ask,0.00573288,3686.51
2019-01-01 00:06:23.325,COINBASE,BTC-USD,57003267,2019-01-01T00:06:23.325000Z,ask,0.00756017,3686.51
2019-01-01 00:06:23.826,COINBASE,BTC-USD,57003268,2019-01-01T00:06:23.826000Z,ask,0.0194362,3686.51
2019-01-01 00:06:29.377,COINBASE,BTC-USD,57003269,2019-01-01T00:06:29.377000Z,ask,3.86842102,3686.51
2019-01-01 00:06:29.377,COINBASE,BTC-USD,57003270,2019-01-01T00:06:29.377000Z,ask,0.05,3686.51
2019-01-01 00:06:29.377,COINBASE,BTC-USD,57003271,2019-01-01T00:06:29.377000Z,ask,0.00284786,3686.51
2019-01-01 00:06:29.377,COINBASE,BTC-USD,57003272,2019-01-01T00:06:29.377000Z,ask,0.00366121,3686.54
2019-01-01 00:06:29.377,COINBASE,BTC-USD,57003273,2019-01-01T00:06:29.377000Z,ask,0.00149134,3686.81
2019-01-01 00:06:29.377,COINBASE,BTC-USD,57003274,2019-01-01T00:06:29.377000Z,ask,0.00203413,3686.88
2019-01-01 00:06:29.377,COINBASE,BTC-USD,57003275,2019-01-01T00:06:29.377000Z,ask,0.00230482,3686.97
2019-01-01 00:06:29.378,COINBASE,BTC-USD,57003276,2019-01-01T00:06:29.378000Z,ask,0.0020336,3686.98
2019-01-01 00:06:29.378,COINBASE,BTC-USD,57003277,2019-01-01T00:06:29.378000Z,ask,0.00284736,3686.99
2019-01-01 00:06:29.378,COINBASE,BTC-USD,57003278,2019-01-01T00:06:29.378000Z,ask,0.00493549,3686.99
2019-01-01 00:06:29.378,COINBASE,BTC-USD,57003279,2019-01-01T00:06:29.378000Z,ask,0.00257608,3687.0
2019-01-01 00:06:29.378,COINBASE,BTC-USD,57003280,2019-01-01T00:06:29.378000Z,ask,1.07008499,3687.0
2019-01-01 00:06:29.548,COINBASE,BTC-USD,57003281,2019-01-01T00:06:29.548000Z,ask,0.064889,3687.0
2019-01-01 00:06:34.908,COINBASE,BTC-USD,57003282,2019-01-01T00:06:34.908000Z,ask,0.00203377,3686.98
2019-01-01 00:06:34.908,COINBASE,BTC-USD,57003283,2019-01-01T00:06:34.908000Z,ask,0.23731947,3686.98
2019-01-01 00:06:35.821,COINBASE,BTC-USD,57003284,2019-01-01T00:06:35.821000Z,ask,0.02,3686.98
2019-01-01 00:06:40.659,COINBASE,BTC-USD,57003285,2019-01-01T00:06:40.659000Z,ask,0.0010822,3686.97
2019-01-01 00:06:41.448,COINBASE,BTC-USD,57003286,2019-01-01T00:06:41.448000Z,ask,0.0033923,3686.97
2019-01-01 00:06:41.448,COINBASE,BTC-USD,57003287,2019-01-01T00:06:41.448000Z,ask,0.1263688,3686.97
2019-01-01 00:06:42.247,COINBASE,BTC-USD,57003288,2019-01-01T00:06:42.247000Z,ask,0.04930878,3686.97
2019-01-01 00:06:45.929,COINBASE,BTC-USD,57003289,2019-01-01T00:06:45.929000Z,bid,0.10048727,3686.5
2019-01-01 00:06:45.929,COINBASE,BTC-USD,57003290,2019-01-01T00:06:45.929000Z,bid,0.01,3686.5
2019-01-01 00:06:45.929,COINBASE,BTC-USD,57003291,2019-01-01T00:06:45.929000Z,bid,0.0319509,3686.5
2019-01-01 00:06:45.929,COINBASE,BTC-USD,57003292,2019-01-01T00:06:45.929000Z,bid,0.00493549,3686.01
2019-01-01 00:06:45.929,COINBASE,BTC-USD,57003293,2019-01-01T00:06:45.929000Z,bid,0.01,3686.0
2019-01-01 00:06:45.929,COINBASE,BTC-USD,57003294,2019-01-01T00:06:45.929000Z,bid,0.04,3686.0
2019-01-01 00:06:45.929,COINBASE,BTC-USD,57003295,2019-01-01T00:06:45.929000Z,bid,0.47738634,3686.0
2019-01-01 00:06:47.236,COINBASE,BTC-USD,57003296,2019-01-01T00:06:47.236000Z,bid,0.00572231,3686.0
2019-01-01 00:06:47.514,COINBASE,BTC-USD,57003297,2019-01-01T00:06:47.514000Z,bid,3.5,3686.0
2019-01-01 00:06:48.564,COINBASE,BTC-USD,57003298,2019-01-01T00:06:48.564000Z,bid,0.67153162,3686.0
2019-01-01 00:06:51.990,COINBASE,BTC-USD,57003299,2019-01-01T00:06:51.990000Z,bid,0.06571108,3686.0
2019-01-01 00:06:52.642,COINBASE,BTC-USD,57003300,2019-01-01T00:06:52.642000Z,ask,0.03243919,3686.01
2019-01-01 00:06:53.815,COINBASE,BTC-USD,57003301,2019-01-01T00:06:53.815000Z,ask,0.03243919,3686.01
2019-01-01 00:06:54.624,COINBASE,BTC-USD,57003302,2019-01-01T00:06:54.624000Z,ask,0.1,3686.01
2019-01-01 00:06:55.340,COINBASE,BTC-USD,57003303,2019-01-01T00:06:55.340000Z,ask,0.02802917,3686.01
2019-01-01 00:06:55.627,COINBASE,BTC-USD,57003304,2019-01-01T00:06:55.627000Z,ask,0.00499542,3686.01
2019-01-01 00:06:58.306,COINBASE,BTC-USD,57003305,2019-01-01T00:06:58.306000Z,ask,0.2962664,3686.01
2019-01-01 00:07:02.407,COINBASE,BTC-USD,57003306,2019-01-01T00:07:02.407000Z,ask,0.05840829,3686.01
2019-01-01 00:07:05.198,COINBASE,BTC-USD,57003307,2019-01-01T00:07:05.198000Z,ask,0.03893706,3686.01
2019-01-01 00:07:05.909,COINBASE,BTC-USD,57003308,2019-01-01T00:07:05.909000Z,ask,0.0180891,3686.01
2019-01-01 00:07:06.649,COINBASE,BTC-USD,57003309,2019-01-01T00:07:06.649000Z,ask,0.02699016,3686.01
2019-01-01 00:07:08.675,COINBASE,BTC-USD,57003310,2019-01-01T00:07:08.675000Z,ask,0.00946582,3686.01
2019-01-01 00:07:08.675,COINBASE,BTC-USD,57003311,2019-01-01T00:07:08.675000Z,ask,0.01713199,3686.01
2019-01-01 00:07:11.809,COINBASE,BTC-USD,57003312,2019-01-01T00:07:11.809000Z,bid,0.27964865,3686.0
2019-01-01 00:07:11.809,COINBASE,BTC-USD,57003313,2019-01-01T00:07:11.809000Z,bid,0.1256739,3686.0
2019-01-01 00:07:11.809,COINBASE,BTC-USD,57003314,2019-01-01T00:07:11.809000Z,bid,0.34762491,3686.0
2019-01-01 00:07:11.809,COINBASE,BTC-USD,57003315,2019-01-01T00:07:11.809000Z,bid,0.07,3685.2
2019-01-01 00:07:11.809,COINBASE,BTC-USD,57003316,2019-01-01T00:07:11.809000Z,bid,0.00493617,3685.06
2019-01-01 00:07:11.809,COINBASE,BTC-USD,57003317,2019-01-01T00:07:11.809000Z,bid,0.17211637,3685.05
2019-01-01 00:07:12.800,COINBASE,BTC-USD,57003318,2019-01-01T00:07:12.800000Z,ask,0.02487285,3685.06
2019-01-01 00:07:12.922,COINBASE,BTC-USD,57003319,2019-01-01T00:07:12.922000Z,ask,0.01296012,3685.01
2019-01-01 00:07:14.127,COINBASE,BTC-USD,57003320,2019-01-01T00:07:14.127000Z,ask,0.00912556,3685.01
2019-01-01 00:07:14.921,COINBASE,BTC-USD,57003321,2019-01-01T00:07:14.921000Z,bid,0.01,3685.0
2019-01-01 00:07:14.921,COINBASE,BTC-USD,57003322,2019-01-01T00:07:14.921000Z,bid,0.045,3685.0
2019-01-01 00:07:14.921,COINBASE,BTC-USD,57003323,2019-01-01T00:07:14.921000Z,bid,0.3,3685.0
2019-01-01 00:07:14.921,COINBASE,BTC-USD,57003324,2019-01-01T00:07:14.921000Z,bid,0.081,3684.0
2019-01-01 00:07:14.921,COINBASE,BTC-USD,57003325,2019-01-01T00:07:14.921000Z,bid,0.005,3683.5
2019-01-01 00:07:14.921,COINBASE,BTC-USD,57003326,2019-01-01T00:07:14.921000Z,bid,0.013581,3682.5
2019-01-01 00:07:14.921,COINBASE,BTC-USD,57003327,2019-01-01T00:07:14.921000Z,bid,0.01,3682.23
2019-01-01 00:07:14.921,COINBASE,BTC-USD,57003328,2019-01-01T00:07:14.921000Z,bid,0.52529589,3682.17
2019-01-01 00:07:15.615,COINBASE,BTC-USD,57003329,2019-01-01T00:07:15.615000Z,ask,0.03115181,3685.0
2019-01-01 00:07:20.428,COINBASE,BTC-USD,57003330,2019-01-01T00:07:20.428000Z,ask,0.00494081,3683.52
2019-01-01 00:07:20.467,COINBASE,BTC-USD,57003331,2019-01-01T00:07:20.467000Z,bid,0.049449,3682.0
2019-01-01 00:07:20.739,COINBASE,BTC-USD,57003332,2019-01-01T00:07:20.739000Z,ask,0.03671,3683.49
2019-01-01 00:07:21.150,COINBASE,BTC-USD,57003334,2019-01-01T00:07:21.150000Z,ask,0.004188,3684.98
2019-01-01 00:07:21.310,COINBASE,BTC-USD,57003333,2019-01-01T00:07:21.310000Z,ask,0.161,3683.49
2019-01-01 00:07:23.751,COINBASE,BTC-USD,57003335,2019-01-01T00:07:23.751000Z,ask,0.00494075,3684.96
2019-01-01 00:07:23.751,COINBASE,BTC-USD,57003336,2019-01-01T00:07:23.751000Z,ask,0.00130828,3684.99
2019-01-01 00:07:24.348,COINBASE,BTC-USD,57003337,2019-01-01T00:07:24.348000Z,ask,0.00256789,3684.89
2019-01-01 00:07:25.104,COINBASE,BTC-USD,57003338,2019-01-01T00:07:25.104000Z,bid,0.30519111,3682.59
2019-01-01 00:07:25.104,COINBASE,BTC-USD,57003339,2019-01-01T00:07:25.104000Z,bid,0.05,3682.59
2019-01-01 00:07:25.104,COINBASE,BTC-USD,57003340,2019-01-01T00:07:25.104000Z,bid,0.450551,3682.0
2019-01-01 00:07:25.104,COINBASE,BTC-USD,57003341,2019-01-01T00:07:25.104000Z,bid,0.00494057,3680.64
2019-01-01 00:07:25.104,COINBASE,BTC-USD,57003342,2019-01-01T00:07:25.104000Z,bid,1.06431732,3680.63
2019-01-01 00:07:29.710,COINBASE,BTC-USD,57003343,2019-01-01T00:07:29.710000Z,ask,0.00846012,3684.34
2019-01-01 00:07:31.262,COINBASE,BTC-USD,57003344,2019-01-01T00:07:31.262000Z,ask,0.00541214,3684.34
2019-01-01 00:07:31.603,COINBASE,BTC-USD,57003345,2019-01-01T00:07:31.603000Z,ask,0.00756331,3684.34
2019-01-01 00:07:33.620,COINBASE,BTC-USD,57003346,2019-01-01T00:07:33.620000Z,ask,0.06491594,3684.34
2019-01-01 00:07:36.915,COINBASE,BTC-USD,57003347,2019-01-01T00:07:36.915000Z,ask,0.11728876,3684.04
2019-01-01 00:07:36.915,COINBASE,BTC-USD,57003348,2019-01-01T00:07:36.915000Z,ask,0.05032727,3684.04
2019-01-01 00:07:37.500,COINBASE,BTC-USD,57003349,2019-01-01T00:07:37.500000Z,ask,0.21905289,3684.04
2019-01-01 00:07:37.500,COINBASE,BTC-USD,57003350,2019-01-01T00:07:37.500000Z,ask,24.8141525,3684.04
2019-01-01 00:07:39.801,COINBASE,BTC-USD,57003351,2019-01-01T00:07:39.801000Z,bid,0.001,3684.03
2019-01-01 00:07:39.801,COINBASE,BTC-USD,57003352,2019-01-01T00:07:39.801000Z,bid,0.02454826,3683.21
2019-01-01 00:07:40.535,COINBASE,BTC-USD,57003353,2019-01-01T00:07:40.535000Z,ask,0.05,3684.03
2019-01-01 00:07:40.535,COINBASE,BTC-USD,57003354,2019-01-01T00:07:40.535000Z,ask,0.00194231,3684.03
2019-01-01 00:07:41.859,COINBASE,BTC-USD,57003355,2019-01-01T00:07:41.859000Z,ask,0.02596529,3684.03
2019-01-01 00:07:42.906,COINBASE,BTC-USD,57003356,2019-01-01T00:07:42.906000Z,ask,0.012966,3684.03
2019-01-01 00:07:47.130,COINBASE,BTC-USD,57003357,2019-01-01T00:07:47.130000Z,bid,0.0691528,3683.21
2019-01-01 00:07:53.853,COINBASE,BTC-USD,57003358,2019-01-01T00:07:53.853000Z,ask,0.05194654,3684.03
2019-01-01 00:07:54.144,COINBASE,BTC-USD,57003359,2019-01-01T00:07:54.144000Z,ask,0.03895788,3684.03
2019-01-01 00:07:55.827,COINBASE,BTC-USD,57003360,2019-01-01T00:07:55.827000Z,ask,0.07317781,3684.03
2019-01-01 00:08:01.198,COINBASE,BTC-USD,57003361,2019-01-01T00:08:01.198000Z,bid,0.21993324,3683.21
2019-01-01 00:08:02.789,COINBASE,BTC-USD,57003362,2019-01-01T00:08:02.789000Z,ask,0.01404745,3684.03
2019-01-01 00:08:04.506,COINBASE,BTC-USD,57003363,2019-01-01T00:08:04.506000Z,ask,0.05454226,3684.03
2019-01-01 00:08:05.389,COINBASE,BTC-USD,57003364,2019-01-01T00:08:05.389000Z,ask,0.19639697,3684.03
2019-01-01 00:08:05.564,COINBASE,BTC-USD,57003365,2019-01-01T00:08:05.564000Z,ask,2.07205749,3684.03
2019-01-01 00:08:05.564,COINBASE,BTC-USD,57003366,2019-01-01T00:08:05.564000Z,ask,0.30254469,3684.03
2019-01-01 00:08:09.130,COINBASE,BTC-USD,57003367,2019-01-01T00:08:09.130000Z,bid,0.16644843,3683.21
2019-01-01 00:08:11.405,COINBASE,BTC-USD,57003368,2019-01-01T00:08:11.405000Z,ask,0.01674837,3684.03
2019-01-01 00:08:13.438,COINBASE,BTC-USD,57003369,2019-01-01T00:08:13.438000Z,ask,0.04545368,3684.03
2019-01-01 00:08:16.332,COINBASE,BTC-USD,57003370,2019-01-01T00:08:16.332000Z,ask,0.01296709,3684.03
2019-01-01 00:08:20.265,COINBASE,BTC-USD,57003371,2019-01-01T00:08:20.265000Z,ask,0.02661211,3684.03
2019-01-01 00:08:29.875,COINBASE,BTC-USD,57003372,2019-01-01T00:08:29.875000Z,ask,0.05429108,3684.03
2019-01-01 00:08:45.671,COINBASE,BTC-USD,57003373,2019-01-01T00:08:45.671000Z,ask,0.00393572,3683.99
2019-01-01 00:08:45.671,COINBASE,BTC-USD,57003374,2019-01-01T00:08:45.671000Z,ask,0.11294094,3684.0
2019-01-01 00:08:46.413,COINBASE,BTC-USD,57003375,2019-01-01T00:08:46.413000Z,ask,0.01674837,3684.0
2019-01-01 00:08:51.292,COINBASE,BTC-USD,57003376,2019-01-01T00:08:51.292000Z,ask,0.00502125,3683.99
2019-01-01 00:08:51.292,COINBASE,BTC-USD,57003377,2019-01-01T00:08:51.292000Z,ask,0.00794596,3684.0
2019-01-01 00:08:58.777,COINBASE,BTC-USD,57003378,2019-01-01T00:08:58.777000Z,bid,0.56140344,3683.98
2019-01-01 00:08:59.603,COINBASE,BTC-USD,57003379,2019-01-01T00:08:59.603000Z,ask,0.00230664,3683.99
2019-01-01 00:08:59.603,COINBASE,BTC-USD,57003380,2019-01-01T00:08:59.603000Z,ask,0.07561267,3684.0
2019-01-01 00:09:00.161,COINBASE,BTC-USD,57003381,2019-01-01T00:09:00.161000Z,ask,0.02597221,3684.0
2019-01-01 00:09:00.534,COINBASE,BTC-USD,57003382,2019-01-01T00:09:00.534000Z,bid,0.26775,3683.99
2019-01-01 00:09:01.222,COINBASE,BTC-USD,57003383,2019-01-01T00:09:01.222000Z,bid,0.05,3683.99
2019-01-01 00:09:01.222,COINBASE,BTC-USD,57003384,2019-01-01T00:09:01.222000Z,bid,0.62,3683.99
2019-01-01 00:09:01.222,COINBASE,BTC-USD,57003385,2019-01-01T00:09:01.222000Z,bid,0.0135725,3683.93
2019-01-01 00:09:01.222,COINBASE,BTC-USD,57003386,2019-01-01T00:09:01.222000Z,bid,0.3164275,3683.17
2019-01-01 00:09:03.601,COINBASE,BTC-USD,57003387,2019-01-01T00:09:03.601000Z,ask,0.00553963,3683.99
2019-01-01 00:09:06.225,COINBASE,BTC-USD,57003388,2019-01-01T00:09:06.225000Z,ask,0.00928295,3683.17
2019-01-01 00:09:06.337,COINBASE,BTC-USD,57003389,2019-01-01T00:09:06.337000Z,bid,0.025,3683.16
2019-01-01 00:09:07.226,COINBASE,BTC-USD,57003390,2019-01-01T00:09:07.226000Z,ask,0.0129672,3683.81
2019-01-01 00:09:11.707,COINBASE,BTC-USD,57003391,2019-01-01T00:09:11.707000Z,bid,0.1305981,3683.18
2019-01-01 00:09:15.707,COINBASE,BTC-USD,57003392,2019-01-01T00:09:15.707000Z,bid,0.34000452,3683.16
2019-01-01 00:09:18.692,COINBASE,BTC-USD,57003393,2019-01-01T00:09:18.692000Z,ask,0.00189066,3683.16
2019-01-01 00:09:21.629,COINBASE,BTC-USD,57003394,2019-01-01T00:09:21.629000Z,ask,0.02597227,3683.16
2019-01-01 00:09:24.789,COINBASE,BTC-USD,57003395,2019-01-01T00:09:24.789000Z,ask,0.00118598,3683.16
2019-01-01 00:09:25.746,COINBASE,BTC-USD,57003396,2019-01-01T00:09:25.746000Z,ask,0.02701545,3683.16
2019-01-01 00:09:28.449,COINBASE,BTC-USD,57003397,2019-01-01T00:09:28.449000Z,ask,0.00635133,3683.16
2019-01-01 00:09:33.190,COINBASE,BTC-USD,57003398,2019-01-01T00:09:33.190000Z,ask,0.02675887,3683.16
2019-01-01 00:09:37.613,COINBASE,BTC-USD,57003399,2019-01-01T00:09:37.613000Z,ask,0.00203556,3683.16
2019-01-01 00:09:37.613,COINBASE,BTC-USD,57003400,2019-01-01T00:09:37.613000Z,ask,0.02498266,3683.16
2019-01-01 00:09:38.332,COINBASE,BTC-USD,57003401,2019-01-01T00:09:38.332000Z,bid,0.55399651,3683.15
2019-01-01 00:09:40.731,COINBASE,BTC-USD,57003402,2019-01-01T00:09:40.731000Z,bid,0.30263228,3683.15
2019-01-01 00:09:43.912,COINBASE,BTC-USD,57003403,2019-01-01T00:09:43.912000Z,ask,0.25978936,3683.16
2019-01-01 00:09:45.661,COINBASE,BTC-USD,57003404,2019-01-01T00:09:45.661000Z,ask,0.03896719,3683.16
2019-01-01 00:09:46.178,COINBASE,BTC-USD,57003405,2019-01-01T00:09:46.178000Z,bid,0.13849845,3683.15
2019-01-01 00:09:52.166,COINBASE,BTC-USD,57003406,2019-01-01T00:09:52.166000Z,ask,0.13309467,3683.16
2019-01-01 00:09:53.280,COINBASE,BTC-USD,57003407,2019-01-01T00:09:53.280000Z,ask,0.02620776,3683.16
2019-01-01 00:09:56.245,COINBASE,BTC-USD,57003408,2019-01-01T00:09:56.245000Z,ask,0.0102686,3683.16
2019-01-01 00:09:58.817,COINBASE,BTC-USD,57003409,2019-01-01T00:09:58.817000Z,ask,0.01297015,3683.16
2019-01-01 00:10:00.700,COINBASE,BTC-USD,57003410,2019-01-01T00:10:00.700000Z,ask,0.31942612,3683.16
2019-01-01 00:10:03.956,COINBASE,BTC-USD,57003411,2019-01-01T00:10:03.956000Z,ask,0.01351046,3683.16
2019-01-01 00:10:07.482,COINBASE,BTC-USD,57003412,2019-01-01T00:10:07.482000Z,ask,1.06475734,3683.16
2019-01-01 00:10:10.676,COINBASE,BTC-USD,57003413,2019-01-01T00:10:10.676000Z,ask,0.10911029,3683.16
2019-01-01 00:10:14.355,COINBASE,BTC-USD,57003414,2019-01-01T00:10:14.355000Z,ask,0.01396,3683.16
2019-01-01 00:10:16.181,COINBASE,BTC-USD,57003415,2019-01-01T00:10:16.181000Z,bid,0.00487276,3683.15
2019-01-01 00:10:16.181,COINBASE,BTC-USD,57003416,2019-01-01T00:10:16.181000Z,bid,0.10272577,3683.15
2019-01-01 00:10:18.339,COINBASE,BTC-USD,57003417,2019-01-01T00:10:18.339000Z,bid,0.26954977,3683.15
2019-01-01 00:10:19.618,COINBASE,BTC-USD,57003418,2019-01-01T00:10:19.618000Z,bid,0.03547051,3683.15
2019-01-01 00:10:20.650,COINBASE,BTC-USD,57003419,2019-01-01T00:10:20.650000Z,ask,0.00675388,3683.16
2019-01-01 00:10:27.720,COINBASE,BTC-USD,57003420,2019-01-01T00:10:27.720000Z,ask,2.22452359,3683.16
2019-01-01 00:10:27.739,COINBASE,BTC-USD,57003421,2019-01-01T00:10:27.739000Z,ask,8.40267664,3683.16
2019-01-01 00:10:27.739,COINBASE,BTC-USD,57003422,2019-01-01T00:10:27.739000Z,ask,1.00987474,3683.16
2019-01-01 00:10:27.739,COINBASE,BTC-USD,57003423,2019-01-01T00:10:27.739000Z,ask,2.78272348,3683.16
2019-01-01 00:10:28.360,COINBASE,BTC-USD,57003424,2019-01-01T00:10:28.360000Z,ask,0.0028505,3683.46
2019-01-01 00:10:28.360,COINBASE,BTC-USD,57003425,2019-01-01T00:10:28.360000Z,ask,0.2,3683.66
2019-01-01 00:10:28.360,COINBASE,BTC-USD,57003426,2019-01-01T00:10:28.360000Z,ask,0.00284984,3683.8
2019-01-01 00:10:28.360,COINBASE,BTC-USD,57003427,2019-01-01T00:10:28.360000Z,ask,0.0049399,3683.99
2019-01-01 00:10:28.360,COINBASE,BTC-USD,57003428,2019-01-01T00:10:28.360000Z,ask,0.78936096,3684.0
2019-01-01 00:10:30.145,COINBASE,BTC-USD,57003429,2019-01-01T00:10:30.145000Z,ask,2.43322874,3684.0
2019-01-01 00:10:30.145,COINBASE,BTC-USD,57003430,2019-01-01T00:10:30.145000Z,ask,0.5,3684.23
2019-01-01 00:10:35.230,COINBASE,BTC-USD,57003431,2019-01-01T00:10:35.230000Z,ask,0.01336728,3684.53
2019-01-01 00:10:38.641,COINBASE,BTC-USD,57003432,2019-01-01T00:10:38.641000Z,ask,0.07157801,3684.53
2019-01-01 00:10:42.746,COINBASE,BTC-USD,57003433,2019-01-01T00:10:42.746000Z,bid,0.26902449,3684.52
2019-01-01 00:10:44.159,COINBASE,BTC-USD,57003434,2019-01-01T00:10:44.159000Z,ask,0.01956897,3684.53
2019-01-01 00:10:46.662,COINBASE,BTC-USD,57003435,2019-01-01T00:10:46.662000Z,ask,0.01539582,3684.53
2019-01-01 00:10:48.329,COINBASE,BTC-USD,57003436,2019-01-01T00:10:48.329000Z,ask,0.05587973,3684.53
2019-01-01 00:10:49.445,COINBASE,BTC-USD,57003437,2019-01-01T00:10:49.445000Z,ask,0.00283828,3684.53
2019-01-01 00:10:56.922,COINBASE,BTC-USD,57003438,2019-01-01T00:10:56.922000Z,ask,0.02137191,3684.53
2019-01-01 00:10:56.922,COINBASE,BTC-USD,57003439,2019-01-01T00:10:56.922000Z,ask,0.005,3684.71
2019-01-01 00:10:56.922,COINBASE,BTC-USD,57003440,2019-01-01T00:10:56.922000Z,ask,0.13092501,3684.8
2019-01-01 00:10:56.922,COINBASE,BTC-USD,57003441,2019-01-01T00:10:56.922000Z,ask,0.04226334,3684.84
2019-01-01 00:10:58.648,COINBASE,BTC-USD,57003442,2019-01-01T00:10:58.648000Z,bid,0.48975786,3684.83
2019-01-01 00:11:01.121,COINBASE,BTC-USD,57003443,2019-01-01T00:11:01.121000Z,bid,0.11183554,3684.83
2019-01-01 00:11:01.919,COINBASE,BTC-USD,57003444,2019-01-01T00:11:01.919000Z,bid,0.01025341,3684.83
2019-01-01 00:11:02.590,COINBASE,BTC-USD,57003445,2019-01-01T00:11:02.590000Z,ask,0.10906341,3684.84
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003446,2019-01-01T00:11:02.593000Z,ask,0.04867325,3684.84
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003447,2019-01-01T00:11:02.593000Z,ask,0.1,3685.0
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003448,2019-01-01T00:11:02.593000Z,ask,0.06,3685.0
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003449,2019-01-01T00:11:02.593000Z,ask,0.3,3685.0
